Cluster,Index,Star,X,Y,DistSol,StarColor,StarSize,Fleet,Planet,Type,Hazard,Tectonics,Weather,Thermal,BioHazard,BioUnits,MinValue,MinVolume,Fuel,AxialTilt,Density,Radius,Gravity,Temp,Day,Atmosphere,LifeChance,DistFromStar
Centauri,,Delta,131.2,126,47.9,yellow,dwarf,Ilwrath,III,Redux,5,5,1,1,1,0,364,174,2,15,104,95,98,-168,58765,0,-940,2867
Centauri,,Delta,131.2,126,47.9,yellow,dwarf,Ilwrath,II-a,Radioactive,5,3,1,1,5,186,1080,135,1.5,14,208,37,76,-151,151,0,-740,2149
Centauri,,Delta,131.2,126,47.9,yellow,dwarf,Ilwrath,II,Xenolithic,4,4,2,1,1,0,165,36,2,1,102,97,98,-151,216,15,460,2149
Centauri,,Delta,131.2,126,47.9,yellow,dwarf,Ilwrath,I,Cyanic,1,1,1,1,1,0,101,101,0.2,-15,34,36,12,-102,296,0,-740,1090
Centauri,,Epsilon,151.5,86.6,63,green,dwarf,None,I,Halide,2,2,1,1,1,0,572,157,0.3,13,59,25,14,-166,262,0,-940,4907
Centauri,,Gamma,157.9,111.5,37.7,green,dwarf,None,II,Iodine,6,6,2,1,1,0,187,84,1.3,-10,61,107,65,-173,177,11,160,5626
Centauri,,Gamma,157.9,111.5,37.7,green,dwarf,None,I-a,Cyanic,3,3,1,1,1,0,108,108,0.2,6,33,30,9,-137,283,0,-740,3068
Centauri,,Gamma,157.9,111.5,37.7,green,dwarf,None,I,Ultraviolet,5,5,3,1,1,0,1166,256,2.7,5,153,87,133,-137,280,89,560,3068
Centauri,,Zeta,146.3,77.9,73,red,giant,None,IV,Maroon,1,1,1,1,1,0,399,201,1,10,63,81,51,-165,257,14,160,7490
Centauri,,Zeta,146.3,77.9,73,red,giant,None,III,Magma,8,8,1,1,1,0,303,101,2.5,24,147,86,126,-160,201,0,-940,6838
Centauri,,Zeta,146.3,77.9,73,red,giant,None,II-a,Selenic,1,1,1,1,1,0,369,123,0.3,-9,59,29,17,-144,17756,0,-740,5248
Centauri,,Zeta,146.3,77.9,73,red,giant,None,II,Vinylogous,4,4,1,1,1,0,231,91,2.2,15,97,112,108,-144,282,0,-740,5248
Centauri,,Zeta,146.3,77.9,73,red,giant,None,I-a,Azure,5,5,2,1,5,56,231,77,0.4,-4,63,31,19,-133,266,15,460,4477
Centauri,,Zeta,146.3,77.9,73,red,giant,None,I,Gas Giant,8,1,8,1,1,0,0,0,1.8,-5,20,444,88,-133,140,65535,-1,4477
Centauri,,Zeta,146.3,77.9,73,red,giant,None,I-b,Pellucid,3,3,1,1,1,0,225,9,0.4,-16,63,29,18,-133,165,0,-740,4477
Centauri,,Zeta,146.3,77.9,73,red,giant,None,I-c,Ultramarine,3,1,3,1,1,0,435,106,0.2,23,33,34,11,-133,22980,86,560,4477
Cephei,,Alpha,375,583.3,481.6,green,giant,Ur-Quan,IX,Redux,6,3,2,6,1,0,444,216,1.5,12,101,75,75,422,282,97,260,6990
Cephei,,Alpha,375,583.3,481.6,green,giant,Ur-Quan,III-a,Chondrite,8,7,1,7,1,0,112,112,0.7,-37,104,32,33,566,221,0,-1440,2019
Cephei,,Alpha,375,583.3,481.6,green,giant,Ur-Quan,V,Noble,7,2,3,7,1,0,466,151,0.2,2,34,37,12,590,29915,110,-290,3524
Cephei,,Alpha,375,583.3,481.6,green,giant,Ur-Quan,IV,Carbide,7,4,3,7,1,0,77,77,0.5,0,96,25,24,742,245,76,-140,2761
Cephei,,Alpha,375,583.3,481.6,green,giant,Ur-Quan,VII,Copper,7,3,4,7,1,0,567,189,0.8,33,145,28,40,764,158,215,-290,5646
Cephei,,Alpha,375,583.3,481.6,green,giant,Ur-Quan,III,Fluorescent,8,4,3,8,1,0,1241,234,2.9,19,149,99,147,831,201,98,-140,2019
Cephei,,Alpha,375,583.3,481.6,green,giant,Ur-Quan,VI,Water,8,3,5,8,1,0,465,155,2,-2,104,98,101,902,209,201,-290,4272
Cephei,,Alpha,375,583.3,481.6,green,giant,Ur-Quan,II,Cyanic,8,2,3,8,1,0,97,97,0.2,10,32,35,11,971,177,99,-140,1592
Cephei,,Alpha,375,583.3,481.6,green,giant,Ur-Quan,VIII,Gas Giant,10,2,8,8,1,0,0,0,3,-21,21,896,188,1270,127,65535,-1,6296
Cephei,,Alpha,375,583.3,481.6,green,giant,Ur-Quan,I,Magnetic,9,7,1,8,1,0,690,164,2.4,-19,150,80,120,1389,287,0,-1440,519
Cephei,,Alpha,375,583.3,481.6,green,giant,Ur-Quan,III-b,Ultramarine,9,1,7,8,1,0,528,121,0.2,-19,34,34,11,1678,268,3550,-540,2019
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,IX,Gas Giant,8,1,8,1,1,0,0,0,2.8,6,21,676,141,-165,139,65535,-1,7583
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,IX-b,Metal,2,2,2,1,1,0,1735,406,0.9,-12,145,31,44,-165,298,96,360,7583
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,IX-a,Purple,5,5,1,1,1,0,321,107,0.3,6,59,30,17,-165,283,0,-940,7583
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,VIII,Purple,2,2,1,1,1,0,39,13,0.3,26,58,28,16,-158,252,0,-940,6676
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,VII,Noble,1,1,1,1,1,0,455,122,0.2,-19,32,29,9,-150,214,0,-740,5835
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,VI,Ruby,1,1,1,1,1,0,5750,230,1.1,16,63,88,55,-142,222,0,-740,5127
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,V,Dust,3,3,2,1,1,0,96,32,0.4,24,61,34,20,-127,261,15,460,4151
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,IV,Ultramarine,3,1,3,1,1,7,526,135,0.2,-44,34,30,10,-109,187,97,560,3266
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,III-a,Infrared,4,4,3,1,1,0,63,21,0.8,14,103,37,38,-92,151,95,560,2687
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,III,Magnetic,7,7,1,1,1,0,454,56,3,-29,152,106,161,-92,18900,0,-740,2687
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,II-a,Pellucid,5,3,2,1,5,18,0,0,0.4,21,60,35,21,9,185,13,760,1374
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,II,Gas Giant,8,3,8,2,1,0,0,0,3,8,20,1324,264,85,146,65535,-1,1374
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,II-b,Super-Dense,6,6,5,2,1,0,228,76,1.5,-4,208,36,74,88,240,267,560,1374
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,I-a,Azure,7,6,6,3,1,50,183,61,0.4,-9,58,35,20,102,290,232,560,871
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,I,Gas Giant,8,3,8,3,1,0,0,0,1.3,-23,21,306,64,131,112,65535,-1,871
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,I-b,Crimson,8,3,8,4,1,0,336,112,0.7,-15,102,35,35,160,27452,3359,160,871
Cephei,,Beta,362.5,575,469,red,giant,Ur-Quan,I-c,Super-Dense,9,7,8,4,1,0,261,87,1.3,-29,200,33,66,164,203,3266,160,871
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,IX,Water,4,4,1,1,2,19,111,37,1.7,-18,96,88,84,-168,178,12,160,7900
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,VIII-b,Acid,2,2,1,1,1,0,207,207,0.5,6,101,26,26,-159,209,0,-940,6786
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,VIII-a,Carbide,2,2,1,1,1,0,120,120,0.7,1,98,36,35,-159,270,0,-940,6786
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,VIII,Gas Giant,8,1,8,1,1,0,0,0,3,-16,20,1006,201,-159,121,65535,-1,6786
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,VIII-c,Green,5,5,2,1,1,0,425,85,0.7,29,98,37,36,-159,165,100,210,6786
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,VII,Gas Giant,8,3,8,1,1,0,0,0,3,14,21,1300,273,-156,154,65535,-1,6382
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,VII-a,Halide,2,2,1,1,1,0,344,97,0.4,-4,62,33,20,-156,12076,0,-940,6382
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,VII-d,Halide,1,1,1,1,1,0,178,89,0.3,-8,63,27,17,-156,199,0,-940,6382
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,VII-b,Quasi-Degenerate,5,5,1,1,1,0,650,26,0.8,4,151,28,42,-156,12978,0,-940,6382
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,VII-c,Ultramarine,2,2,2,1,1,0,417,105,0.2,-13,34,35,11,-156,201,97,360,6382
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,VI,Treasure,2,2,1,1,1,0,528,88,1.5,26,209,37,77,-143,297,0,-740,5180
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,V,Radioactive,3,3,1,1,1,0,824,103,1,-17,203,26,52,-131,190,0,-740,4394
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,IV,Urea,7,7,3,1,1,0,48,48,0.4,-27,59,35,20,-118,171,92,560,3703
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,III,Magnetic,5,5,1,1,1,0,312,104,2.4,-25,149,82,122,-96,158,0,-740,2820
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,II-b,Auric,3,3,2,1,1,0,726,121,0.9,6,150,29,43,-62,291,14,360,1984
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,II-a,Carbide,3,3,1,1,1,0,94,94,0.7,-13,98,35,34,-62,29332,0,-740,1984
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,II-c,Copper,2,1,2,1,1,0,447,149,1,-1,153,32,48,-62,233,15,460,1984
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,II,Gas Giant,8,3,8,1,1,0,0,0,2.1,-4,21,497,104,-62,85,65535,-1,1984
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,II-d,Selenic,1,1,1,1,1,0,153,51,0.4,-12,60,31,18,-62,298,0,-740,1984
Cerenkov,,Alpha,422.1,198.6,252.6,blue,dwarf,VUX,I,Redux,5,2,2,1,5,136,245,114,1.9,12,102,96,97,39,251,13,0,1085
Cerenkov,,Beta,450,200,280.2,orange,dwarf,VUX,VIII,Ultramarine,3,3,2,1,1,0,81,23,0.2,13,34,33,11,-230,299,83,360,7571
Cerenkov,,Beta,450,200,280.2,orange,dwarf,VUX,VII-a,Copper,3,3,1,1,2,10,180,60,1.1,15,155,36,55,-228,182,11,160,6767
Cerenkov,,Beta,450,200,280.2,orange,dwarf,VUX,VII,Iodine,6,6,1,1,1,0,148,61,1.3,30,61,104,63,-228,211,13,160,6767
Cerenkov,,Beta,450,200,280.2,orange,dwarf,VUX,VI-a,Acid,4,4,1,1,1,0,186,186,0.6,5,98,33,32,-225,281,0,-940,6132
Cerenkov,,Beta,450,200,280.2,orange,dwarf,VUX,VI,Magnetic,8,8,1,1,1,0,162,54,3,-1,152,102,155,-225,164,0,-940,6132
Cerenkov,,Beta,450,200,280.2,orange,dwarf,VUX,V-a,Carbide,3,3,1,1,1,0,53,53,0.8,-2,105,37,38,-223,232,0,-940,5511
Cerenkov,,Beta,450,200,280.2,orange,dwarf,VUX,V,Gas Giant,8,1,8,1,1,0,0,0,1.4,17,21,342,71,-223,119,65535,-1,5511
Cerenkov,,Beta,450,200,280.2,orange,dwarf,VUX,IV,Chondrite,7,7,1,1,1,0,79,79,0.5,1,102,26,26,-220,57723,0,-940,4907
Cerenkov,,Beta,450,200,280.2,orange,dwarf,VUX,III,Magma,8,8,1,1,1,0,90,30,2.9,-11,153,95,145,-215,270,0,-940,4207
Cerenkov,,Beta,450,200,280.2,orange,dwarf,VUX,II,Pellucid,1,1,1,1,1,0,0,0,0.4,-11,63,34,21,-187,272,0,-940,1903
Cerenkov,,Beta,450,200,280.2,orange,dwarf,VUX,I,Magnetic,7,7,1,1,1,0,144,48,2.6,-25,150,87,130,-133,53473,0,-740,717
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,VI-a,Quasi-Degenerate,7,6,1,6,1,0,500,20,0.9,6,157,28,43,494,27614,0,-1040,5418
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,VI-b,Quasi-Degenerate,6,4,1,6,1,0,1625,65,0.7,-4,145,26,37,494,167,0,-1040,5418
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,IX,Selenic,7,1,2,7,1,0,198,66,0.4,5,60,37,22,641,22064,85,-140,7388
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,V-c,Acid,7,3,3,7,1,0,206,206,0.5,8,96,25,24,749,231,91,-140,4799
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,VII,Organic,7,3,2,7,1,0,271,271,1.8,-19,102,91,92,759,156,79,-140,5894
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,II,Sapphire,8,1,1,8,1,0,2175,87,0.9,17,60,76,45,881,206,0,-1440,2402
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,III,Fluorescent,8,4,3,8,1,0,251,74,2.6,5,152,85,129,1003,259,86,-140,3185
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,VIII,Urea,8,5,6,8,1,0,79,79,0.4,34,60,33,19,1253,186,2806,-540,6637
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,I-d,Selenic,8,2,3,8,1,0,141,47,0.3,-5,59,26,15,1286,250,85,-140,1789
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,I-b,Cyanic,8,3,3,8,1,0,145,145,0.2,-15,32,35,11,1290,27452,105,-290,1789
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,I-a,Lanthanide,8,5,3,8,1,0,1165,233,0.8,-4,148,27,39,1342,56237,87,-140,1789
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,V-a,Oolite,9,2,7,8,1,0,1577,297,0.8,0,157,27,42,1379,21848,2964,-540,4799
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,IV,Oolite,9,3,7,8,1,0,1117,206,0.9,-19,150,30,45,1429,255,3307,-540,4005
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,VI,Gas Giant,10,3,8,8,1,0,0,0,2.2,6,21,525,110,1447,149,65535,-1,5418
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,V,Gas Giant,10,2,8,8,1,0,0,0,1.2,13,20,311,62,1623,93,65535,-1,4799
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,I-c,Auric,8,2,5,8,1,0,954,159,0.7,-6,143,25,35,1651,295,210,-290,1789
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,V-b,Metal,9,5,7,8,1,0,1335,330,0.8,-17,147,28,41,1727,231,3393,-540,4799
Ceti,,Alpha,287.5,447.9,323,white,giant,Spathi,I,Gas Giant,10,3,8,8,1,0,0,0,1.5,11,21,370,77,2061,154,65535,-1,1789
Ceti,,Beta,287.5,404.1,282.3,blue,dwarf,Spathi,VII,Opalescent,2,2,1,1,1,0,243,86,0.3,46,60,28,16,-166,260,0,-940,7739
Ceti,,Beta,287.5,404.1,282.3,blue,dwarf,Spathi,VI,Radioactive,3,3,1,1,1,0,896,112,1.5,3,210,35,73,-161,150,0,-940,7034
Ceti,,Beta,287.5,404.1,282.3,blue,dwarf,Spathi,V-a,Alkali,2,2,1,1,1,0,21,7,0.7,25,105,33,34,-154,272,11,160,6167
Ceti,,Beta,287.5,404.1,282.3,blue,dwarf,Spathi,V,Gas Giant,8,2,8,1,1,0,0,0,3,-2,21,974,204,-154,98,65535,-1,6167
Ceti,,Beta,287.5,404.1,282.3,blue,dwarf,Spathi,V-b,Selenic,1,1,1,1,1,0,153,51,0.3,-27,58,29,16,-154,174,0,-940,6167
Ceti,,Beta,287.5,404.1,282.3,blue,dwarf,Spathi,IV,Acid,2,2,1,1,1,0,276,276,0.6,-23,102,32,32,-125,283,0,-740,3986
Ceti,,Beta,287.5,404.1,282.3,blue,dwarf,Spathi,III,Lanthanide,7,7,1,1,1,0,1045,209,1.2,3,157,37,58,-102,209,0,-740,3019
Ceti,,Beta,287.5,404.1,282.3,blue,dwarf,Spathi,II-c,Acid,4,4,1,1,1,0,124,124,0.7,23,98,37,36,-75,211,0,-740,2253
Ceti,,Beta,287.5,404.1,282.3,blue,dwarf,Spathi,II,Gas Giant,8,3,8,1,1,0,0,0,3,-8,20,847,169,-75,86,65535,-1,2253
Ceti,,Beta,287.5,404.1,282.3,blue,dwarf,Spathi,II-a,Green,6,4,3,1,6,105,380,76,0.6,14,104,31,32,-75,205,95,560,2253
Ceti,,Beta,287.5,404.1,282.3,blue,dwarf,Spathi,II-d,Green,5,5,3,1,1,0,155,31,0.7,20,98,36,35,-75,284,100,410,2253
Ceti,,Beta,287.5,404.1,282.3,blue,dwarf,Spathi,II-b,Radioactive,3,3,1,1,1,0,912,114,1.3,-12,200,33,66,-75,185,0,-740,2253
Ceti,,Beta,287.5,404.1,282.3,blue,dwarf,Spathi,I,Selenic,1,1,1,1,1,0,129,43,0.3,-12,59,29,17,-57,201,0,-740,1904
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,IX-a,Auric,3,3,1,1,1,0,1338,223,0.9,-26,146,32,46,-162,184,10,160,7090
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,IX-c,Cyanic,3,3,1,1,1,0,55,55,0.2,-3,32,35,11,-162,266,0,-940,7090
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,IX,Gas Giant,8,2,8,1,1,0,0,0,3,8,21,918,192,-162,124,65535,-1,7090
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,IX-b,Ultramarine,3,3,2,1,1,0,171,39,0.2,29,32,29,9,-162,260,96,360,7090
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,VIII,Carbide,3,3,1,1,1,0,87,87,0.7,-9,105,32,33,-153,248,0,-940,6160
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,VII,Gas Giant,8,1,8,1,1,0,0,0,2.2,-26,20,540,108,-136,153,65535,-1,4712
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,VI-a,Green,4,3,3,1,1,0,90,18,0.6,-12,98,31,30,-126,298,96,560,4094
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,VI,Xenolithic,5,5,2,1,1,0,309,74,2.2,-21,100,108,108,-126,158,13,360,4094
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,V-d,Alkali,5,5,2,1,2,28,153,51,0.7,-1,104,36,37,-110,291,10,360,3325
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,V,Gas Giant,8,1,8,1,1,0,0,0,2.2,-29,21,532,111,-110,123,65535,-1,3325
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,V-a,Lanthanide,5,5,1,1,1,0,655,131,0.8,8,145,29,42,-110,261,0,-740,3325
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,V-c,Treasure,2,2,1,1,1,0,594,99,1.3,-13,192,35,67,-110,161,0,-740,3325
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,V-b,Ultramarine,4,3,3,1,1,0,269,65,0.2,-12,33,33,10,-110,185,95,560,3325
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,IV,Xenolithic,4,3,2,1,3,27,339,113,1.8,42,97,92,89,-95,164,10,360,2780
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,III,Organic,6,6,1,1,1,0,84,84,2.1,-12,96,111,106,-71,207,0,-740,2164
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,II,Telluric,5,3,5,2,1,0,354,90,1.7,12,102,82,83,75,219,252,560,1464
Ceti,,Delta,293.7,430.6,309.2,blue,dwarf,Spathi,I,Ultramarine,8,1,8,3,1,0,374,103,0.2,-9,34,37,12,144,233,3454,310,818
Ceti,,Epsilon,270.8,470.8,339.5,blue,dwarf,None,IV,Noble,3,3,1,1,1,0,319,88,0.2,-9,32,25,8,-166,13794,0,-940,7691
Ceti,,Epsilon,270.8,470.8,339.5,blue,dwarf,None,III,Urea,6,6,3,1,1,0,36,36,0.4,-3,63,34,21,-140,217,111,410,5012
Ceti,,Epsilon,270.8,470.8,339.5,blue,dwarf,None,II-a,Treasure,3,3,1,1,1,0,1182,197,1.1,-19,191,30,57,-94,231,0,-740,2765
Ceti,,Epsilon,270.8,470.8,339.5,blue,dwarf,None,II,Water,4,4,2,1,1,0,271,77,2.1,31,96,110,105,-94,181,12,360,2765
Ceti,,Epsilon,270.8,470.8,339.5,blue,dwarf,None,I,Sapphire,3,3,1,1,1,0,700,28,1,14,58,90,52,-17,299,0,-540,1353
Ceti,,Eta,281.2,425,299.3,orange,dwarf,Spathi,VIII-a,Acid,3,3,1,1,1,0,236,236,0.6,9,105,30,31,-230,227,0,-940,7538
Ceti,,Eta,281.2,425,299.3,orange,dwarf,Spathi,VIII,Gas Giant,8,3,8,1,1,0,0,0,3,14,20,1453,290,-230,101,65535,-1,7538
Ceti,,Eta,281.2,425,299.3,orange,dwarf,Spathi,VII-a,Azure,3,3,1,1,1,0,51,17,0.4,-4,63,34,21,-228,224,14,160,6915
Ceti,,Eta,281.2,425,299.3,orange,dwarf,Spathi,VII,Gas Giant,8,3,8,1,1,0,0,0,3,27,21,970,203,-228,141,65535,-1,6915
Ceti,,Eta,281.2,425,299.3,orange,dwarf,Spathi,VII-b,Noble,3,3,1,1,1,0,188,56,0.2,9,33,35,11,-228,266,0,-940,6915
Ceti,,Eta,281.2,425,299.3,orange,dwarf,Spathi,VI,Chlorine,7,7,1,1,1,0,233,155,1.7,15,101,86,86,-226,275,0,-940,6315
Ceti,,Eta,281.2,425,299.3,orange,dwarf,Spathi,V,Copper,3,3,2,1,1,0,261,87,0.9,-4,143,33,47,-222,296,13,160,5305
Ceti,,Eta,281.2,425,299.3,orange,dwarf,Spathi,IV,Super-Dense,6,6,3,1,1,0,69,23,1,-7,198,26,51,-215,184,112,210,4186
Ceti,,Eta,281.2,425,299.3,orange,dwarf,Spathi,III,Noble,1,1,1,1,1,0,273,75,0.2,-10,33,34,11,-212,185,0,-940,3759
Ceti,,Eta,281.2,425,299.3,orange,dwarf,Spathi,II,Iodine,5,5,2,1,1,0,151,67,0.9,-7,59,75,44,-184,212,13,160,1775
Ceti,,Eta,281.2,425,299.3,orange,dwarf,Spathi,I,Urea,6,6,3,1,1,0,4,4,0.3,-12,60,25,15,-159,165,94,360,1084
Ceti,,Gamma,303.8,408.3,293,blue,dwarf,Spathi,V,Oolite,5,5,3,1,1,0,992,177,1.1,-5,150,36,54,-147,282,79,560,5566
Ceti,,Gamma,303.8,408.3,293,blue,dwarf,Spathi,IV,Halide,3,3,1,1,1,0,142,71,0.3,-34,59,27,15,-142,154,0,-740,5100
Ceti,,Gamma,303.8,408.3,293,blue,dwarf,Spathi,III,Chlorine,6,6,1,1,1,0,94,51,2.1,10,105,101,106,-103,193,0,-740,3071
Ceti,,Gamma,303.8,408.3,293,blue,dwarf,Spathi,III-a,Noble,2,2,1,1,1,0,294,81,0.2,-29,33,33,10,-103,203,0,-740,3071
Ceti,,Gamma,303.8,408.3,293,blue,dwarf,Spathi,II,Telluric,5,3,3,1,5,38,264,88,2,-13,100,101,101,-65,155,102,410,2041
Ceti,,Gamma,303.8,408.3,293,blue,dwarf,Spathi,I,Selenic,6,3,4,6,5,9,114,38,0.3,12,58,29,16,425,275,106,110,553
Ceti,,Zeta,289.5,468.7,343.2,green,dwarf,None,VI,Plutonic,4,4,2,1,1,0,1131,271,2.8,-7,143,99,141,-187,296,75,360,7589
Ceti,,Zeta,289.5,468.7,343.2,green,dwarf,None,V,Redux,4,4,1,1,1,0,344,172,1.6,14,101,80,80,-171,263,0,-940,5386
Ceti,,Zeta,289.5,468.7,343.2,green,dwarf,None,IV-d,Azure,5,5,2,1,1,0,84,28,0.3,-3,59,26,15,-158,25545,10,160,4249
Ceti,,Zeta,289.5,468.7,343.2,green,dwarf,None,IV-a,Cyanic,1,1,1,1,1,0,32,32,0.2,-2,32,37,11,-158,232,0,-940,4249
Ceti,,Zeta,289.5,468.7,343.2,green,dwarf,None,IV-b,Cyanic,2,2,1,1,1,0,35,35,0.2,-31,33,29,9,-158,201,0,-940,4249
Ceti,,Zeta,289.5,468.7,343.2,green,dwarf,None,IV,Gas Giant,8,2,8,1,1,0,0,0,1.3,-2,20,316,63,-158,90,65535,-1,4249
Ceti,,Zeta,289.5,468.7,343.2,green,dwarf,None,IV-c,Selenic,1,1,1,1,1,0,198,66,0.3,-5,63,26,16,-158,154,0,-940,4249
Ceti,,Zeta,289.5,468.7,343.2,green,dwarf,None,III,Primordial,8,8,3,1,5,86,293,137,1.5,-5,98,78,76,-136,274,88,560,2996
Ceti,,Zeta,289.5,468.7,343.2,green,dwarf,None,II,Green,5,5,3,1,1,0,0,0,0.6,17,104,31,32,-111,178,89,560,2172
Ceti,,Zeta,289.5,468.7,343.2,green,dwarf,None,I,Halide,3,3,1,1,1,0,82,41,0.4,0,58,37,21,-85,189,0,-740,1597
Chamaeleonis,,Alpha,497.1,710.4,650.6,white,dwarf,Kohr-Ah,VI,Quasi-Degenerate,5,5,1,1,1,0,925,37,1.1,-6,153,35,53,-111,251,0,-740,4826
Chamaeleonis,,Alpha,497.1,710.4,650.6,white,dwarf,Kohr-Ah,V-b,Auric,2,2,2,1,2,74,1104,184,0.9,-8,144,33,47,-95,194,13,360,3993
Chamaeleonis,,Alpha,497.1,710.4,650.6,white,dwarf,Kohr-Ah,V,Gas Giant,8,3,8,1,1,0,0,0,3,-3,20,1400,280,-95,126,65535,-1,3993
Chamaeleonis,,Alpha,497.1,710.4,650.6,white,dwarf,Kohr-Ah,V-d,Metal,4,4,3,1,2,40,712,138,1,-26,157,32,50,-95,234,99,560,3993
Chamaeleonis,,Alpha,497.1,710.4,650.6,white,dwarf,Kohr-Ah,V-a,Radioactive,1,1,1,1,1,0,912,114,1,-19,200,25,50,-95,179,0,-740,3993
Chamaeleonis,,Alpha,497.1,710.4,650.6,white,dwarf,Kohr-Ah,V-c,Selenic,2,2,1,1,1,0,75,25,0.4,6,60,31,18,-95,176,0,-740,3993
Chamaeleonis,,Alpha,497.1,710.4,650.6,white,dwarf,Kohr-Ah,IV,Emerald,3,3,1,1,1,0,2625,105,1.1,-8,58,98,56,-76,247,0,-740,3277
Chamaeleonis,,Alpha,497.1,710.4,650.6,white,dwarf,Kohr-Ah,II-a,Quasi-Degenerate,4,4,1,1,1,0,0,0,0.9,-19,146,31,45,13,295,0,-340,1551
Chamaeleonis,,Alpha,497.1,710.4,650.6,white,dwarf,Kohr-Ah,II,Vinylogous,5,5,1,1,1,0,32,12,2.1,8,101,104,105,13,230,0,-340,1551
Chamaeleonis,,Alpha,497.1,710.4,650.6,white,dwarf,Kohr-Ah,III,Urea,7,7,5,2,1,34,34,34,0.4,-4,61,35,21,71,234,225,560,2307
